ano,mes,estado,status,receita,unidades,pedidos
2023,12,Rio Grande do Sul,cancelled,2316.55,3.0,3
2023,12,Rio Grande do Sul,paid,27555.84,27.0,26
2023,12,Rio de Janeiro,cancelled,6011.2,7.0,6
2023,12,Rio de Janeiro,paid,93400.7,103.0,91
2023,12,Rondônia,paid,2552.48,4.0,4
2023,12,Roraima,paid,2052.0,1.0,1
2023,12,Santa Catarina,cancelled,2539.32,5.0,5
2023,12,Santa Catarina,paid,25888.11,34.0,33
2023,12,Sergipe,cancelled,27.5,1.0,1
2023,12,Sergipe,paid,1798.3,5.0,5
2023,12,São Paulo,cancelled,21005.04,15.0,15
2023,12,São Paulo,paid,164270.04,222.0,187
2023,12,Tocantins,paid,2482.5,4.0,3
2024,1,(sem estado),paid,5630.23,3.0,3
2024,1,Acre,paid,442.22,1.0,1
2024,1,Alagoas,cancelled,186.0,1.0,1
2024,1,Alagoas,paid,11751.56,14.0,10
2024,1,Amapá,paid,893.93,3.0,3
2024,1,Amazonas,paid,4636.89,7.0,7
2024,1,Bahia,cancelled,5032.48,6.0,5
2024,1,Bahia,paid,42311.95,68.0,53
2024,1,Ceará,cancelled,1407.0,2.0,2
2024,1,Ceará,paid,15872.79,26.0,25
2024,1,Distrito Federal,cancelled,5989.0,1.0,1
2024,1,Distrito Federal,paid,26741.37,23.0,20
2024,1,Espírito Santo,cancelled,1822.8,1.0,1
2024,1,Espírito Santo,paid,17823.58,27.0,18
2024,1,Goiás,paid,23116.74,23.0,21
2024,1,Maranhão,cancelled,315.9,1.0,1
2024,1,Maranhão,paid,13871.35,16.0,14
2024,1,Mato Grosso,cancelled,882.0,1.0,1
2024,1,Mato Grosso,paid,18640.86,23.0,20
2024,1,Mato Grosso do Sul,cancelled,177.0,1.0,1
2024,1,Mato Grosso do Sul,paid,8752.81,16.0,15
2024,1,Minas Gerais,cancelled,6164.35,8.0,8
2024,1,Minas Gerais,paid,75129.02,126.0,111
2024,1,Paraná,cancelled,7081.0,6.0,5
2024,1,Paraná,paid,34904.49,62.0,50
2024,1,Paraíba,paid,16409.74,17.0,17
2024,1,Pará,cancelled,4068.0,1.0,1
2024,1,Pará,paid,11203.43,17.0,16
2024,1,Pernambuco,paid,19989.54,19.0,19
2024,1,Piauí,cancelled,8348.0,3.0,2
2024,1,Piauí,paid,5045.0,9.0,9
2024,1,Rio Grande do Norte,paid,10414.29,10.0,9
2024,1,Rio Grande do Sul,cancelled,499.5,2.0,2
2024,1,Rio Grande do Sul,paid,16813.83,40.0,35
2024,1,Rio de Janeiro,cancelled,2568.0,6.0,6
2024,1,Rio de Janeiro,paid,72062.05,125.0,103
2024,1,Rondônia,cancelled,1822.8,1.0,1
2024,1,Rondônia,paid,2764.23,7.0,6
2024,1,Roraima,paid,1174.4,2.0,2
2024,1,Santa Catarina,cancelled,2372.4,4.0,4
2024,1,Santa Catarina,paid,31380.3,45.0,41
2024,1,Sergipe,cancelled,0.0,1.0,1
2024,1,Sergipe,paid,4577.2,5.0,5
2024,1,São Paulo,cancelled,10098.51,16.0,16
2024,1,São Paulo,paid,163379.71,291.0,256
2024,1,Tocantins,paid,58.05,2.0,2
2024,2,(sem estado),paid,1854.0,1.0,1
2024,2,Acre,cancelled,3769.2,1.0,1
2024,2,Acre,paid,1510.2,2.0,2
2024,2,Alagoas,paid,12856.73,9.0,9
2024,2,Amazonas,cancelled,242.91,1.0,1
2024,2,Amazonas,paid,1223.91,2.0,2
2024,2,Bahia,cancelled,6102.91,3.0,3
2024,2,Bahia,paid,17917.86,32.0,25
2024,2,Ceará,cancelled,1157.9,2.0,2
2024,2,Ceará,paid,20604.81,12.0,10
2024,2,Distrito Federal,cancelled,428.4,1.0,1
2024,2,Distrito Federal,paid,5561.5,5.0,5
2024,2,Espírito Santo,paid,5612.78,11.0,11
2024,2,Goiás,cancelled,534.6,2.0,2
2024,2,Goiás,paid,18276.47,18.0,14
2024,2,Maranhão,paid,9364.07,10.0,10
2024,2,Mato Grosso,cancelled,2395.16,2.0,2
2024,2,Mato Grosso,paid,7949.95,9.0,8
2024,2,Mato Grosso do Sul,cancelled,404.98,1.0,1
2024,2,Mato Grosso do Sul,paid,2918.21,5.0,4
2024,2,Minas Gerais,cancelled,14509.84,7.0,7
2024,2,Minas Gerais,paid,73340.28,76.0,69
2024,2,Paraná,cancelled,1908.0,1.0,1
2024,2,Paraná,paid,18403.2,31.0,27
2024,2,Paraíba,paid,11124.1,9.0,9
2024,2,Pará,paid,12092.82,9.0,9
2024,2,Pernambuco,cancelled,2632.0,3.0,3
2024,2,Pernambuco,paid,9022.31,15.0,12
2024,2,Piauí,paid,2293.74,5.0,5
2024,2,Rio Grande do Norte,paid,299.9,2.0,2
2024,2,Rio Grande do Sul,cancelled,882.0,1.0,1
2024,2,Rio Grande do Sul,paid,17269.5,17.0,17
2024,2,Rio de Janeiro,cancelled,6291.5,4.0,4
2024,2,Rio de Janeiro,paid,45355.78,55.0,49
2024,2,Rondônia,cancelled,1944.9,1.0,1
2024,2,Rondônia,paid,2508.55,5.0,5
2024,2,Santa Catarina,cancelled,311.22,1.0,1
2024,2,Santa Catarina,paid,28983.25,30.0,22
2024,2,Sergipe,paid,3818.62,2.0,2
2024,2,São Paulo,cancelled,11586.42,7.0,7
2024,2,São Paulo,paid,147617.85,146.0,131
2024,2,Tocantins,cancelled,1188.0,1.0,1
2024,2,Tocantins,paid,2412.0,2.0,2
2024,3,(sem estado),cancelled,913.5,1.0,1
2024,3,(sem estado),paid,404.1,1.0,1
2024,3,Alagoas,paid,15029.53,12.0,12
2024,3,Amazonas,paid,8268.9,3.0,3
2024,3,Bahia,cancelled,5820.9,3.0,3
2024,3,Bahia,paid,58861.16,60.0,56
2024,3,Ceará,cancelled,4537.05,1.0,1
2024,3,Ceará,paid,18071.01,16.0,16
2024,3,Distrito Federal,paid,15646.49,13.0,13
2024,3,Espírito Santo,cancelled,3166.8,1.0,1
2024,3,Espírito Santo,paid,24558.14,27.0,23
2024,3,Goiás,cancelled,4199.0,1.0,1
2024,3,Goiás,paid,19485.91,18.0,18
2024,3,Maranhão,cancelled,1706.07,1.0,1
2024,3,Maranhão,paid,10952.58,12.0,11
2024,3,Mato Grosso,cancelled,2957.99,3.0,2
2024,3,Mato Grosso,paid,8365.81,11.0,10
2024,3,Mato Grosso do Sul,paid,6291.3,11.0,10
2024,3,Minas Gerais,cancelled,13955.16,7.0,7
2024,3,Minas Gerais,paid,101783.67,124.0,110
2024,3,Paraná,cancelled,3459.12,3.0,3
2024,3,Paraná,paid,59807.89,61.0,51
2024,3,Paraíba,cancelled,1407.54,2.0,2
2024,3,Paraíba,paid,5251.92,6.0,6
2024,3,Pará,paid,25217.57,15.0,15
2024,3,Pernambuco,cancelled,418.95,1.0,1
2024,3,Pernambuco,paid,29194.05,27.0,26
2024,3,Piauí,paid,6179.91,5.0,5
2024,3,Rio Grande do Norte,cancelled,2425.5,1.0,1
2024,3,Rio Grande do Norte,paid,3465.45,4.0,4
2024,3,Rio Grande do Sul,cancelled,454.14,1.0,1
2024,3,Rio Grande do Sul,paid,41861.68,43.0,42
2024,3,Rio de Janeiro,cancelled,4923.87,7.0,7
2024,3,Rio de Janeiro,paid,86885.18,96.0,92
2024,3,Rondônia,paid,8111.91,8.0,7
2024,3,Roraima,paid,2386.41,2.0,2
2024,3,Santa Catarina,cancelled,3807.12,4.0,4
2024,3,Santa Catarina,paid,45551.24,49.0,47
2024,3,Sergipe,paid,8234.6,12.0,10
2024,3,São Paulo,cancelled,16639.38,8.0,8
2024,3,São Paulo,paid,207216.79,198.0,184
2024,3,Tocantins,paid,1524.95,4.0,4
2024,4,(sem estado),paid,40.94,1.0,1
2024,4,Acre,paid,2554.3,1.0,1
2024,4,Alagoas,cancelled,1623.36,2.0,2
2024,4,Alagoas,paid,12072.59,7.0,7
2024,4,Amazonas,cancelled,2536.5,1.0,1
2024,4,Amazonas,paid,2739.42,4.0,4
2024,4,Bahia,cancelled,6896.14,5.0,5
2024,4,Bahia,paid,42143.91,31.0,31
2024,4,Ceará,cancelled,4215.04,2.0,2
2024,4,Ceará,paid,14656.47,9.0,9
2024,4,Distrito Federal,cancelled,1406.2,1.0,1
2024,4,Distrito Federal,paid,9074.16,8.0,8
2024,4,Espírito Santo,cancelled,3976.67,3.0,3
2024,4,Espírito Santo,paid,22063.9,21.0,18
2024,4,Goiás,cancelled,1317.2,1.0,1
2024,4,Goiás,paid,19949.05,16.0,16
2024,4,Maranhão,cancelled,2612.15,1.0,1
2024,4,Maranhão,paid,12618.64,9.0,9
2024,4,Mato Grosso,paid,20135.62,17.0,15
2024,4,Minas Gerais,cancelled,5573.82,5.0,5
2024,4,Minas Gerais,paid,75753.45,56.0,55
2024,4,Paraná,cancelled,952.3,1.0,1
2024,4,Paraná,paid,38711.63,37.0,34
2024,4,Paraíba,paid,12967.5,7.0,7
2024,4,Pará,paid,23539.63,16.0,15
2024,4,Pernambuco,cancelled,5573.18,3.0,3
2024,4,Pernambuco,paid,9544.54,8.0,8
2024,4,Piauí,paid,8628.93,4.0,4
2024,4,Rio Grande do Norte,paid,8275.74,8.0,8
2024,4,Rio Grande do Sul,cancelled,3181.34,4.0,4
2024,4,Rio Grande do Sul,paid,35560.29,24.0,24
2024,4,Rio de Janeiro,cancelled,9644.48,3.0,3
2024,4,Rio de Janeiro,paid,90468.29,56.0,54
2024,4,Rondônia,paid,7835.26,4.0,4
2024,4,Santa Catarina,cancelled,1160.3,1.0,1
2024,4,Santa Catarina,paid,23895.58,16.0,16
2024,4,Sergipe,paid,6263.34,5.0,5
2024,4,São Paulo,cancelled,10138.93,11.0,8
2024,4,São Paulo,paid,197612.48,126.0,122
2024,4,Tocantins,cancelled,2222.33,1.0,1
2024,4,Tocantins,paid,5238.5,2.0,2
2024,5,(sem estado),paid,6351.0,2.0,2
2024,5,Alagoas,cancelled,98.1,1.0,1
2024,5,Alagoas,paid,986.4,2.0,2
2024,5,Amapá,paid,2693.25,1.0,1
2024,5,Bahia,cancelled,4254.06,4.0,4
2024,5,Bahia,paid,39468.73,31.0,29
2024,5,Ceará,cancelled,163.62,1.0,1
2024,5,Ceará,paid,14676.94,9.0,7
2024,5,Distrito Federal,cancelled,7169.25,1.0,1
2024,5,Distrito Federal,paid,16891.19,13.0,13
2024,5,Espírito Santo,cancelled,456.0,1.0,1
2024,5,Espírito Santo,paid,23211.89,15.0,14
2024,5,Goiás,paid,12116.6,11.0,11
2024,5,Maranhão,cancelled,868.5,1.0,1
2024,5,Maranhão,paid,12666.5,9.0,9
2024,5,Mato Grosso,cancelled,329.0,1.0,1
2024,5,Mato Grosso,paid,20617.21,9.0,9
2024,5,Mato Grosso do Sul,cancelled,1393.2,1.0,1
2024,5,Mato Grosso do Sul,paid,6009.82,6.0,5
2024,5,Minas Gerais,cancelled,2797.2,2.0,2
2024,5,Minas Gerais,paid,66518.66,44.0,43
2024,5,Paraná,cancelled,804.0,2.0,2
2024,5,Paraná,paid,63418.57,27.0,26
2024,5,Paraíba,paid,6296.86,4.0,4
2024,5,Pará,paid,15298.05,5.0,5
2024,5,Pernambuco,cancelled,2693.71,2.0,2
2024,5,Pernambuco,paid,14577.75,13.0,13
2024,5,Piauí,paid,13174.62,6.0,6
2024,5,Rio Grande do Norte,paid,5114.35,4.0,4
2024,5,Rio Grande do Sul,cancelled,7551.05,2.0,2
2024,5,Rio Grande do Sul,paid,13590.32,24.0,15
2024,5,Rio de Janeiro,cancelled,1553.4,1.0,1
2024,5,Rio de Janeiro,paid,49943.66,42.0,40
2024,5,Rondônia,paid,1854.9,2.0,2
2024,5,Roraima,cancelled,53.1,1.0,1
2024,5,Roraima,paid,3474.9,1.0,1
2024,5,Santa Catarina,cancelled,13088.3,4.0,4
2024,5,Santa Catarina,paid,30365.21,20.0,20
2024,5,Sergipe,paid,9356.67,12.0,10
2024,5,São Paulo,cancelled,14876.1,9.0,8
2024,5,São Paulo,paid,151111.08,103.0,97
2024,5,Tocantins,paid,3872.22,2.0,2
2024,6,Acre,paid,7035.52,3.0,3
2024,6,Alagoas,paid,3059.05,5.0,5
2024,6,Bahia,cancelled,16699.35,4.0,4
2024,6,Bahia,paid,48812.05,36.0,36
2024,6,Ceará,cancelled,1778.4,2.0,2
2024,6,Ceará,paid,9465.15,9.0,9
2024,6,Distrito Federal,cancelled,3019.5,1.0,1
2024,6,Distrito Federal,paid,16218.55,12.0,11
2024,6,Espírito Santo,cancelled,2990.7,2.0,2
2024,6,Espírito Santo,paid,12741.56,11.0,10
2024,6,Goiás,paid,13715.99,10.0,10
2024,6,Maranhão,cancelled,1885.5,1.0,1
2024,6,Maranhão,paid,8218.9,5.0,5
2024,6,Mato Grosso,paid,16710.51,14.0,13
2024,6,Mato Grosso do Sul,paid,13205.94,7.0,7
2024,6,Minas Gerais,cancelled,6868.9,5.0,5
2024,6,Minas Gerais,paid,78799.23,65.0,65
2024,6,Paraná,cancelled,3276.46,3.0,3
2024,6,Paraná,paid,27762.8,25.0,25
2024,6,Paraíba,cancelled,2142.0,1.0,1
2024,6,Paraíba,paid,7655.42,9.0,9
2024,6,Pará,cancelled,698.4,1.0,1
2024,6,Pará,paid,22340.36,10.0,10
2024,6,Pernambuco,cancelled,729.0,1.0,1
2024,6,Pernambuco,paid,26607.96,19.0,18
2024,6,Piauí,paid,5035.5,6.0,5
2024,6,Rio Grande do Norte,cancelled,3641.35,2.0,2
2024,6,Rio Grande do Norte,paid,9782.95,6.0,6
2024,6,Rio Grande do Sul,cancelled,2406.46,2.0,2
2024,6,Rio Grande do Sul,paid,26746.17,24.0,24
2024,6,Rio de Janeiro,cancelled,3712.9,3.0,3
2024,6,Rio de Janeiro,paid,59195.4,61.0,56
2024,6,Rondônia,paid,8109.13,4.0,4
2024,6,Santa Catarina,cancelled,3026.0,1.0,1
2024,6,Santa Catarina,paid,20369.27,18.0,16
2024,6,Sergipe,paid,5412.0,4.0,4
2024,6,São Paulo,cancelled,13622.11,9.0,9
2024,6,São Paulo,paid,163815.32,121.0,112
2024,6,Tocantins,paid,8745.7,6.0,6
2024,7,Acre,paid,2790.3,2.0,2
2024,7,Alagoas,paid,8986.16,11.0,11
2024,7,Amapá,paid,4084.64,2.0,2
2024,7,Amazonas,paid,1731.8,4.0,4
2024,7,Bahia,cancelled,2251.11,4.0,4
2024,7,Bahia,paid,51622.66,49.0,49
2024,7,Ceará,cancelled,5698.5,2.0,2
2024,7,Ceará,paid,41195.44,25.0,25
2024,7,Distrito Federal,cancelled,6088.8,1.0,1
2024,7,Distrito Federal,paid,10927.49,12.0,11
2024,7,Espírito Santo,paid,26356.74,32.0,24
2024,7,Goiás,paid,26940.82,31.0,27
2024,7,Maranhão,cancelled,2812.1,2.0,2
2024,7,Maranhão,paid,19313.62,21.0,21
2024,7,Mato Grosso,cancelled,552.5,1.0,1
2024,7,Mato Grosso,paid,21820.93,27.0,21
2024,7,Mato Grosso do Sul,paid,14063.59,9.0,9
2024,7,Minas Gerais,cancelled,6243.28,11.0,6
2024,7,Minas Gerais,paid,105162.59,98.0,85
2024,7,Paraná,cancelled,1052.7,1.0,1
2024,7,Paraná,paid,69853.96,45.0,38
2024,7,Paraíba,cancelled,3955.2,3.0,3
2024,7,Paraíba,paid,12863.54,11.0,11
2024,7,Pará,cancelled,5478.3,2.0,2
2024,7,Pará,paid,17186.14,15.0,14
2024,7,Pernambuco,paid,26740.88,27.0,24
2024,7,Piauí,cancelled,1409.1,2.0,2
2024,7,Piauí,paid,5781.84,5.0,5
2024,7,Rio Grande do Norte,cancelled,1052.7,1.0,1
2024,7,Rio Grande do Norte,paid,5738.55,7.0,7
2024,7,Rio Grande do Sul,cancelled,5595.62,5.0,5
2024,7,Rio Grande do Sul,paid,37033.97,58.0,48
2024,7,Rio de Janeiro,cancelled,4738.6,4.0,4
2024,7,Rio de Janeiro,paid,85647.59,96.0,76
2024,7,Rondônia,paid,5230.77,7.0,6
2024,7,Santa Catarina,cancelled,7002.57,4.0,4
2024,7,Santa Catarina,paid,46698.08,48.0,41
2024,7,Sergipe,paid,2870.9,7.0,4
2024,7,São Paulo,cancelled,12264.04,16.0,13
2024,7,São Paulo,paid,236405.09,233.0,209
2024,7,Tocantins,paid,6333.21,2.0,2
2024,8,(sem estado),cancelled,386.4,1.0,1
2024,8,(sem estado),paid,6687.25,4.0,4
2024,8,Acre,paid,6113.7,2.0,2
2024,8,Alagoas,paid,14113.9,8.0,8
2024,8,Amazonas,paid,1321.85,3.0,3
2024,8,Bahia,cancelled,6820.75,3.0,3
2024,8,Bahia,paid,46523.2,50.0,38
2024,8,Ceará,paid,11311.32,13.0,12
2024,8,Distrito Federal,paid,28112.64,15.0,14
2024,8,Espírito Santo,cancelled,7450.15,3.0,3
2024,8,Espírito Santo,paid,29134.12,26.0,20
2024,8,Goiás,cancelled,16159.67,4.0,4
2024,8,Goiás,paid,24748.61,17.0,17
2024,8,Maranhão,cancelled,429.0,1.0,1
2024,8,Maranhão,paid,22765.3,12.0,12
2024,8,Mato Grosso,cancelled,122.4,1.0,1
2024,8,Mato Grosso,paid,18340.0,9.0,9
2024,8,Mato Grosso do Sul,paid,7168.45,4.0,4
2024,8,Minas Gerais,cancelled,12299.35,8.0,8
2024,8,Minas Gerais,paid,72718.23,73.0,70
2024,8,Paraná,cancelled,553.85,1.0,1
2024,8,Paraná,paid,66120.1,42.0,39
2024,8,Paraíba,cancelled,3508.35,1.0,1
2024,8,Paraíba,paid,21360.03,10.0,10
2024,8,Pará,paid,17843.29,10.0,10
2024,8,Pernambuco,cancelled,2303.75,1.0,1
2024,8,Pernambuco,paid,19414.53,9.0,9
2024,8,Piauí,paid,13518.15,11.0,11
2024,8,Rio Grande do Norte,paid,2194.4,4.0,4
2024,8,Rio Grande do Sul,cancelled,716.05,2.0,2
2024,8,Rio Grande do Sul,paid,24299.95,34.0,32
2024,8,Rio de Janeiro,cancelled,5777.32,27.0,6
2024,8,Rio de Janeiro,paid,93628.71,79.0,74
2024,8,Rondônia,paid,4760.1,3.0,3
2024,8,Roraima,paid,273.0,1.0,1
2024,8,Santa Catarina,cancelled,3032.22,6.0,5
2024,8,Santa Catarina,paid,40620.81,45.0,32
2024,8,Sergipe,cancelled,1875.8,1.0,1
2024,8,Sergipe,paid,6039.4,3.0,3
2024,8,São Paulo,cancelled,31441.85,15.0,14
2024,8,São Paulo,paid,200211.89,177.0,154
2024,8,Tocantins,paid,8841.9,4.0,4
2024,9,(sem estado),paid,2529.0,1.0,1
2024,9,Acre,paid,1611.58,1.0,1
2024,9,Alagoas,paid,8367.72,7.0,7
2024,9,Amazonas,paid,2308.4,2.0,2
2024,9,Bahia,paid,64088.23,46.0,43
2024,9,Ceará,paid,24685.95,15.0,15
2024,9,Distrito Federal,cancelled,3665.88,2.0,2
2024,9,Distrito Federal,paid,14116.64,10.0,10
2024,9,Espírito Santo,cancelled,9990.9,2.0,2
2024,9,Espírito Santo,paid,18094.35,13.0,13
2024,9,Goiás,paid,33233.22,14.0,14
2024,9,Maranhão,cancelled,2397.0,1.0,1
2024,9,Maranhão,paid,13850.29,10.0,10
2024,9,Mato Grosso,paid,22038.51,16.0,15
2024,9,Mato Grosso do Sul,paid,11177.4,8.0,8
2024,9,Minas Gerais,cancelled,7228.0,3.0,3
2024,9,Minas Gerais,paid,81579.63,56.0,56
2024,9,Paraná,cancelled,13187.9,5.0,5
2024,9,Paraná,paid,28311.55,18.0,18
2024,9,Paraíba,paid,6430.65,7.0,7
2024,9,Pará,paid,16263.19,8.0,8
2024,9,Pernambuco,cancelled,1049.2,1.0,1
2024,9,Pernambuco,paid,24114.29,20.0,20
2024,9,Piauí,paid,5930.6,4.0,4
2024,9,Rio Grande do Norte,paid,7355.85,4.0,4
2024,9,Rio Grande do Sul,cancelled,4725.45,6.0,6
2024,9,Rio Grande do Sul,paid,35224.26,24.0,24
2024,9,Rio de Janeiro,cancelled,3112.2,3.0,3
2024,9,Rio de Janeiro,paid,63357.63,50.0,49
2024,9,Rondônia,cancelled,2107.0,1.0,1
2024,9,Rondônia,paid,20004.98,8.0,8
2024,9,Roraima,paid,918.4,1.0,1
2024,9,Santa Catarina,cancelled,2837.97,1.0,1
2024,9,Santa Catarina,paid,43268.4,26.0,23
2024,9,Sergipe,paid,2636.6,3.0,3
2024,9,São Paulo,cancelled,11631.0,9.0,8
2024,9,São Paulo,paid,205576.33,136.0,131
2024,9,Tocantins,paid,425.25,1.0,1
2024,10,Acre,paid,1227.4,2.0,2
2024,10,Alagoas,cancelled,1464.95,1.0,1
2024,10,Alagoas,paid,11752.84,8.0,8
2024,10,Bahia,paid,41077.44,28.0,28
2024,10,Ceará,paid,18001.15,8.0,8
2024,10,Distrito Federal,cancelled,5223.85,2.0,2
2024,10,Distrito Federal,paid,21775.46,14.0,14
2024,10,Espírito Santo,cancelled,4177.0,2.0,2
2024,10,Espírito Santo,paid,21355.58,15.0,15
2024,10,Goiás,cancelled,2911.0,1.0,1
2024,10,Goiás,paid,20404.4,13.0,13
2024,10,Maranhão,cancelled,1040.0,1.0,1
2024,10,Maranhão,paid,6728.95,8.0,8
2024,10,Mato Grosso,cancelled,3612.36,4.0,4
2024,10,Mato Grosso,paid,12351.65,8.0,8
2024,10,Mato Grosso do Sul,paid,8980.25,7.0,7
2024,10,Minas Gerais,cancelled,5812.49,10.0,7
2024,10,Minas Gerais,paid,82086.52,69.0,68
2024,10,Paraná,paid,25910.53,21.0,19
2024,10,Paraíba,paid,9887.59,10.0,10
2024,10,Pará,cancelled,3844.2,3.0,3
2024,10,Pará,paid,16286.37,13.0,11
2024,10,Pernambuco,cancelled,204.45,1.0,1
2024,10,Pernambuco,paid,27384.01,18.0,13
2024,10,Piauí,cancelled,4354.2,2.0,2
2024,10,Piauí,paid,5223.6,4.0,4
2024,10,Rio Grande do Norte,paid,2219.5,3.0,3
2024,10,Rio Grande do Sul,cancelled,2144.1,2.0,2
2024,10,Rio Grande do Sul,paid,59481.3,32.0,31
2024,10,Rio de Janeiro,cancelled,9086.68,5.0,4
2024,10,Rio de Janeiro,paid,117150.83,80.0,76
2024,10,Rondônia,paid,5952.98,4.0,4
2024,10,Santa Catarina,cancelled,2222.2,2.0,2
2024,10,Santa Catarina,paid,23513.71,18.0,18
2024,10,Sergipe,paid,5187.0,4.0,4
2024,10,São Paulo,cancelled,16180.15,7.0,7
2024,10,São Paulo,paid,188728.08,142.0,134
2024,10,Tocantins,paid,6291.12,4.0,4
2024,11,(sem estado),cancelled,6081.75,1.0,1
2024,11,(sem estado),paid,383.0,1.0,1
2024,11,Acre,paid,4411.78,2.0,2
2024,11,Alagoas,paid,8812.6,11.0,11
2024,11,Amazonas,paid,2639.62,5.0,5
2024,11,Bahia,cancelled,14849.29,5.0,5
2024,11,Bahia,paid,63060.12,38.0,38
2024,11,Ceará,cancelled,2945.3,2.0,2
2024,11,Ceará,paid,32305.16,26.0,25
2024,11,Distrito Federal,paid,26064.62,12.0,12
2024,11,Espírito Santo,cancelled,2796.5,1.0,1
2024,11,Espírito Santo,paid,36689.37,32.0,27
2024,11,Goiás,cancelled,2935.2,4.0,4
2024,11,Goiás,paid,23124.03,23.0,22
2024,11,Maranhão,paid,18992.11,20.0,19
2024,11,Mato Grosso,paid,21849.08,15.0,15
2024,11,Mato Grosso do Sul,paid,20003.12,10.0,10
2024,11,Minas Gerais,cancelled,2996.1,3.0,3
2024,11,Minas Gerais,paid,106646.18,99.0,97
2024,11,Paraná,cancelled,2932.25,2.0,2
2024,11,Paraná,paid,38544.28,39.0,39
2024,11,Paraíba,cancelled,219.45,1.0,1
2024,11,Paraíba,paid,8878.52,13.0,13
2024,11,Pará,paid,24784.25,14.0,14
2024,11,Pernambuco,cancelled,15920.8,3.0,3
2024,11,Pernambuco,paid,32068.81,22.0,22
2024,11,Piauí,paid,11537.33,20.0,10
2024,11,Rio Grande do Norte,cancelled,1105.65,1.0,1
2024,11,Rio Grande do Norte,paid,10719.17,13.0,13
2024,11,Rio Grande do Sul,cancelled,2349.9,1.0,1
2024,11,Rio Grande do Sul,paid,27857.65,35.0,34
2024,11,Rio de Janeiro,cancelled,18094.89,12.0,12
2024,11,Rio de Janeiro,paid,122136.82,110.0,107
2024,11,Rondônia,paid,3474.75,2.0,2
2024,11,Santa Catarina,cancelled,4130.1,2.0,2
2024,11,Santa Catarina,paid,20631.9,29.0,24
2024,11,Sergipe,paid,9317.05,10.0,10
2024,11,São Paulo,cancelled,22190.8,25.0,23
2024,11,São Paulo,paid,240735.77,222.0,211
2024,11,Tocantins,cancelled,1006.0,1.0,1
2024,11,Tocantins,paid,1131.4,4.0,3
2024,12,(sem estado),cancelled,511.1,1.0,1
2024,12,(sem estado),paid,6144.0,1.0,1
2024,12,Alagoas,paid,11241.58,12.0,11
2024,12,Amapá,paid,1299.6,2.0,2
2024,12,Amazonas,cancelled,3349.7,1.0,1
2024,12,Amazonas,paid,4432.55,3.0,3
2024,12,Bahia,cancelled,3800.0,2.0,2
2024,12,Bahia,paid,59020.74,49.0,48
2024,12,Ceará,cancelled,1680.0,1.0,1
2024,12,Ceará,paid,25779.14,15.0,15
2024,12,Distrito Federal,cancelled,1114.0,1.0,1
2024,12,Distrito Federal,paid,40194.3,27.0,23
2024,12,Espírito Santo,paid,23186.13,28.0,23
2024,12,Goiás,paid,25449.2,22.0,22
2024,12,Maranhão,cancelled,3004.18,3.0,3
2024,12,Maranhão,paid,4105.45,5.0,4
2024,12,Mato Grosso,paid,8203.55,7.0,7
2024,12,Mato Grosso do Sul,paid,8487.7,8.0,8
2024,12,Minas Gerais,cancelled,5580.5,4.0,4
2024,12,Minas Gerais,paid,122211.11,92.0,91
2024,12,Paraná,paid,45428.29,37.0,36
2024,12,Paraíba,paid,3602.85,3.0,3
2024,12,Pará,paid,9934.85,9.0,9
2024,12,Pernambuco,paid,19713.8,15.0,15
2024,12,Piauí,paid,6150.3,6.0,6
2024,12,Rio Grande do Norte,paid,9678.46,8.0,7
2024,12,Rio Grande do Sul,cancelled,260.0,1.0,1
2024,12,Rio Grande do Sul,paid,32045.56,31.0,30
2024,12,Rio de Janeiro,cancelled,1409.9,4.0,4
2024,12,Rio de Janeiro,paid,88568.04,77.0,68
2024,12,Rondônia,cancelled,1099.0,1.0,1
2024,12,Rondônia,paid,1405.65,2.0,2
2024,12,Roraima,paid,263.95,1.0,1
2024,12,Santa Catarina,cancelled,1787.19,3.0,3
2024,12,Santa Catarina,paid,25283.37,28.0,27
2024,12,Sergipe,paid,10049.9,4.0,3
2024,12,São Paulo,cancelled,7275.25,16.0,9
2024,12,São Paulo,paid,237695.76,170.0,163
2024,12,Tocantins,paid,11137.24,4.0,4
2025,1,Acre,paid,833.15,2.0,2
2025,1,Alagoas,paid,12853.55,10.0,10
2025,1,Amazonas,paid,10743.9,11.0,7
2025,1,Bahia,cancelled,2605.85,1.0,1
2025,1,Bahia,paid,56747.86,46.0,42
2025,1,Ceará,paid,15122.48,12.0,12
2025,1,Distrito Federal,paid,14121.35,16.0,16
2025,1,Espírito Santo,paid,9808.27,13.0,12
2025,1,Goiás,cancelled,923.0,1.0,1
2025,1,Goiás,paid,30944.1,29.0,26
2025,1,Maranhão,cancelled,1763.0,1.0,1
2025,1,Maranhão,paid,20922.12,7.0,7
2025,1,Mato Grosso,cancelled,262.4,1.0,1
2025,1,Mato Grosso,paid,12949.84,12.0,11
2025,1,Mato Grosso do Sul,paid,7377.6,5.0,5
2025,1,Minas Gerais,cancelled,3884.6,3.0,3
2025,1,Minas Gerais,paid,84419.42,87.0,79
2025,1,Paraná,cancelled,6858.6,3.0,3
2025,1,Paraná,paid,62555.62,28.0,28
2025,1,Paraíba,paid,1377.85,5.0,5
2025,1,Pará,cancelled,2464.3,1.0,1
